finish_id,title,finish_date,calendar_finish_ref,local_file_path,local_file_match_score,local_file_match_hint,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,external_word_count_notes,metadata_page_count,metadata_word_estimate,metadata_source,chosen_word_count,word_count_source,word_count_confidence,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local
finish_0171,revolt in the desert,2025-11-10,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Revolt in the Desert/Revolt in the Desert.epub,100.0,revolt in the desert,130871.0,134335.0,3464.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,130871.0,local_file_word_count,high,,,
finish_0172,and call me conrad,2025-11-13,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0173,way station,2025-11-15,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0174,the power broker,2025-12-04,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The power broker/The power broker.epub,100.0,the power broker,617985.0,697127.0,79142.0,epub_spine_body_sections,,311500.0,https://www.readinglength.com/book/BBZvmjw,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,617985.0,local_file_word_count,high,-306485.0,-0.4959424581502787,0.4959424581502787
finish_0175,Shape Up Stop Running in Circles and Ship Work that Matters,2025-12-05,,/Users/clarkbenham/side_projects/data/Books/Shape Up_ Stop Running in Circles and Ship Work that Matters -  Ryan Singer - (2019).pdf,100.0,Shape Up_ Stop Running in Circles and Ship Work that Matters - Ryan Singer - (2019).pdf,32193.0,32409.0,216.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,32193.0,local_file_word_count,high,,,
finish_0176,to say nothing of the dog,2025-12-08,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/To Say Nothing of the Dog/To Say Nothing of the Dog.epub,100.0,to say nothing of the dog,186726.0,186904.0,178.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,186726.0,local_file_word_count,high,,,
finish_0177,art and fear,2025-12-15,,"/Users/clarkbenham/side_projects/data/Books/Art & fear _ observations on the perils (and rewards) of artmaking - Orland, Ted_ Bayles, David - (1993, Turtleback Books_Distributed by Consortium Book Sales & Distribution, Image Continuum Press).pdf",100.0,"Art & fear _ observations on the perils (and rewards) of artmaking - Orland, Ted_ Bayles, David - (1993, Turtleback Books_Distributed by Consortium Book Sales & Distribution, Image Continuum Press).pdf",27611.0,27948.0,337.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,27611.0,local_file_word_count,high,,,
finish_0178,the world crisis,2025-12-27,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The world crisis/The world crisis.epub,100.0,the world crisis,204557.0,210816.0,6259.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,204557.0,local_file_word_count,high,,,
finish_0179,the world crisis volume 2,2026-01-04,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The World Crisis, Vol/The World Crisis, Vol. 2 (Winston Churchill_s Worl.epub",100.0,"The World Crisis, Vol. 2 (Winston Churchill_s Worl.html",198282.0,202837.0,4555.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,198282.0,local_file_word_count,high,,,
finish_0180,the world crisis vol 3,2026-01-07,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The World Crisis, Vol/The World Crisis, Vol. 3 Part 1 and Part 2 (Winsto.epub",100.0,"The World Crisis, Vol. 3 Part 1 and Part 2 (Winsto.html",204974.0,204975.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,204974.0,local_file_word_count,high,,,
finish_0181,the world crisis volume 4,2026-01-10,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The World Crisis, Vol/The World Crisis, Vol. 4 (Winston Churchill_s Worl.epub",100.0,"The World Crisis, Vol. 4 (Winston Churchill_s Worl.html",165053.0,165054.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,165053.0,local_file_word_count,high,,,
finish_0182,the history of the English speaking peoples volume 4,2026-01-11,,"data/Books/The Great Democracies_ A History of the English-Speaking Peoples, Volume IV - Churchill, Winston Spencer - (2005, Barnes & Noble).epub",100.0,"data/Books/The Great Democracies_ A History of the English-Speaking Peoples, Volume IV - Churchill, Winston Spencer - (2005, Barnes & Noble).epub",124144.0,124300.0,156.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,124144.0,local_file_word_count,high,,,
finish_0183,going postal,2026-01-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Going Postal/Going Postal.epub,100.0,going postal,121164.0,121922.0,758.0,epub_spine_body_sections,,105865.0,https://www.readinglength.com/book/BOzBV4L,ReadingLength online-search estimate based on audiobook length.,,,golden_master_multi_source.csv,121164.0,local_file_word_count,high,-15299.0,-0.12626687795054636,0.12626687795054636
finish_0184,Now It Can Be Told,2026-01-19,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Now It Can Be Told/Now It Can Be Told.epub,100.0,Now It Can Be Told,163006.0,168544.0,5538.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,163006.0,local_file_word_count,high,,,
finish_0185,Churchill's wit the definitive collection,2026-01-20,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0186,it's better to be feared,2026-01-24,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/It_s Better to Be Feared/It_s Better to Be Feared.epub,100.0,It_s Better to Be Feared.html,177956.0,193013.0,15057.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,177956.0,local_file_word_count,high,,,
finish_0187,the effective executive,2026-01-29,,"/Users/clarkbenham/side_projects/data/Books/The Effective Executive_ The Definitive Guide to Getting the Right Things Done - Peter F. Drucker, Jim Collins - (2017, HarperBusiness).epub",90.0,the effective executive,64081.0,66884.0,2803.0,epub_spine_body_sections,,52000.0,https://www.readinglength.com/book/B27p7xT,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,64081.0,local_file_word_count,high,-12081.0,-0.18852702048969272,0.18852702048969272
finish_0188,the best and brightest,2026-02-02,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Best and the Brightest (Modern Library)/The Best and the Brightest (Modern Library).epub,100.0,The Best and the Brightest (Modern Library).html,352432.0,352433.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,352432.0,local_file_word_count,high,,,
finish_0189,good omens,2026-02-08,,"/Users/clarkbenham/side_projects/data/Books/Good Omens - Pratchett, Terry _ Gaiman, Neil.pdf",100.0,"Good Omens - Pratchett, Terry _ Gaiman, Neil.pdf",108281.0,108281.0,0.0,pdf_repeated_header_footer_body_pages,,108000.0,https://www.readinglength.com/book/BaDpWtV,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,108281.0,local_file_word_count,high,-281.0,-0.002595099786666174,0.002595099786666174
finish_0190,prime movers of globalization,2026-02-09,,"/Users/clarkbenham/side_projects/data/Books/eleven_upload/Business, management/Prime Movers of Globalization.epub",100.0,prime movers of globalization,80432.0,89140.0,8708.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,80432.0,local_file_word_count,high,,,
finish_0191,shoe dog,2026-02-11,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Shoe Dog/Shoe Dog.epub,100.0,shoe dog,125957.0,126153.0,196.0,epub_spine_body_sections,,96500.0,https://www.readinglength.com/book/Bvk4DQT,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,125957.0,local_file_word_count,high,-29457.0,-0.23386552553649262,0.23386552553649262
finish_0192,the billionaire and the mechanic,2026-02-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Billionaire and the Mechanic/The Billionaire and the Mechanic.epub,100.0,the billionaire and the mechanic,142997.0,142997.0,0.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,142997.0,local_file_word_count,high,,,
finish_0193,the parable of rust a novella,2026-02-19,,,0.0,,,,,,,,,,,,golden_master_multi_source.csv,,,low,,,
finish_0194,memos from the chairman,2026-02-25,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Memos from the Chairman/Memos from the Chairman.epub,100.0,memos from the chairman,32426.0,32590.0,164.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,32426.0,local_file_word_count,high,,,
finish_0195,night watch,2026-03-05,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Discworld 29 - Night Watch/Discworld 29 - Night Watch.epub,100.0,Discworld 29 - Night Watch.html,114185.0,114186.0,1.0,epub_spine_body_sections,,84500.0,https://www.readinglength.com/book/Bh4LNED,ReadingLength online-search estimate; rough guess.,,,golden_master_multi_source.csv,114185.0,local_file_word_count,high,-29685.0,-0.25997285107500984,0.25997285107500984
finish_0196,[Hyperion 1] Dan Simmons - Hyperion-Saga 1_ Hyperion (1990) - libgen.li.pdf,2026-03-10,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/[Hyperion 1] Dan Simmons - Hyperion-Saga 1_ Hyperi/[Hyperion 1] Dan Simmons - Hyperion-Saga 1_ Hyp.pdf,90.0,[Hyperion 1] Dan Simmons - Hyperion-Saga 1_ Hyp(1).pdf,170219.0,170219.0,0.0,pdf_repeated_header_footer_body_pages,,,,,,,golden_master_multi_source.csv,170219.0,local_file_word_count,high,,,
finish_0197,fall of Hyperion,2026-03-11,,"/Users/clarkbenham/side_projects/data/Books/Hyperion Cantos [02] - The Fall of Hyperion - [Hyperion Cantos _2] Simmons, Dan - (1990, Spectra).epub",90.0,fall of Hyperion,190613.0,190753.0,140.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,190613.0,local_file_word_count,high,,,
finish_0198,thoughts and adventures,2026-03-27,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Thoughts and Adventures/Thoughts and Adventures.epub,100.0,thoughts and adventures,86188.0,86189.0,1.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,86188.0,local_file_word_count,high,,,
finish_0199,my early life,2026-03-29,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/My Early Life/My Early Life.epub,100.0,my early life,124256.0,124256.0,0.0,epub_spine_body_sections,,,,,,,golden_master_multi_source.csv,124256.0,local_file_word_count,high,,,
finish_0200,surely you’re joking Feynman,2026-04-19,,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/ _Surely You_re Joking, Mr. Feynman!__ Adventure/ _Surely You_re Joking, Mr. Feynman!__ Advent.pdf",85.0,surely you’re joking Feynman,126883.0,127231.0,348.0,pdf_repeated_header_footer_body_pages,,,,,352.0,96800.0,golden_master_multi_source.csv,126883.0,local_file_word_count,high,,,
finish_0201,Churchill: Walking with Destiny,2026-04-24,,"/Users/clarkbenham/side_projects/data/Books/Churchill_ Walking with Destiny - Andrew Roberts - (2018, Allen Lane).epub",90.0,Churchill: Walking with Destiny,458440.0,513344.0,54904.0,epub_spine_body_sections,,,,,,,,458440.0,local_file_word_count,high,,,
finish_0202,churchill the power of words,2026-05-07,,"/Users/clarkbenham/side_projects/data/Books/Churchill _ the power of words _ his remarkable life recounted through his writings and speeches _ 200 readings - Churchill, Winston S_ Gilbert, Martin (Editor) - (2014, Da Capo Press_Bantam Press).epub",90.0,churchill the power of words,173941.0,175294.0,1353.0,epub_spine_body_sections,,,,,,,,173941.0,local_file_word_count,high,,,
finish_0203,the nvidia way,2026-05-13,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Nvidia Way/The Nvidia Way.epub,100.0,the nvidia way,82792.0,85997.0,3205.0,epub_spine_body_sections,,,,,,,,82792.0,local_file_word_count,high,,,
finish_0204,managing the professional services firm,2026-05-14,,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/Managing the Professional Service Firm/Managing the Professional Service Firm.epub,85.0,managing the professional services firm,114224.0,118020.0,3796.0,epub_spine_body_sections,,,,,,,,114224.0,local_file_word_count,high,,,
