finish_id,title,finish_date,calendar_finish_ref,read_instance,is_reread,previous_finish_date,days_since_previous_finish,category,author,total_reading_hours,total_reading_minutes,print_reading_hours,audiobook_hours,audiobook_share,audiobook_wpm_assumed,n_sessions,first_session,last_session,pages,page_source,words_per_page_assumed,estimated_words,observed_total_wpm,audiobook_words_assumed,print_words_after_audiobook_assumption,audio_words_exceed_estimated_words,wpm,wpm_basis,highlighted_words,my_note_words,highlight_count,my_note_count,notes_max_page,notes_title,notes_sources,time_match_methods,word_count_confidence,word_count_confidence_reason,calendar_confidence,calendar_confidence_reason,speed_confidence,high_confidence_speed,high_confidence_first_read,reliable_speed,reliable_first_read,estimated_word_count,highlight_words_per_10k_words,note_words_per_10k_words,highlights_per_100_pages
finish_0186,DFW_TV.pdf,2025-10-09,dfw tv,1,False,,,Literature,by,1.5,90.0,1.5,0.0,0.0,,3,2025-10-06,2025-10-09,407.0,books_enriched_with_goodreads.csv,275.0,111925.0,1243.611111111111,0.0,111925.0,False,1243.611111111111,pages_over_total_calendar_time,0,0,0,0,,,,ref_to_finished_title,low,manual audit: local PDF/page metadata mismatch; 407 pages looks wrong,low,implausibly high WPM suggests missing sessions,low,False,False,False,False,111925.0,0.0,0.0,0.0
finish_0187,my early life,2025-10-14,my early life,1,False,,,Histories,Winston S. Churchill,5.25,315.0,5.25,0.0,0.0,,7,2025-10-12,2025-10-13,,,,,,,,False,,missing_pages_or_time,18816,308,336,32,362.0,My Early Life,Notes from _My Early Life_.docx; Notes from _Surprised by Joy_ The shape of my early life_(1).docx; Notes from _Surprised by Joy_ The shape of my early life_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0188,the second world war,2025-10-21,the second world war,1,False,,,Histories,Winston S. Churchill,27.25,1635.0,27.25,0.0,0.0,,18,2025-10-14,2025-10-21,,,,,,,,False,,missing_pages_or_time,29991,1434,598,82,1469.0,The Second World War,Notes from _The Second World War_.docx,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0189,six crises,2025-10-24,six crises,1,False,,,Histories,Richard M. Nixon,1.0,60.0,1.0,0.0,0.0,,2,2025-10-09,2025-10-24,,,,,,,,False,,missing_pages_or_time,11087,744,199,44,418.0,Six Crises,Notes from _Six Crises_.docx,"generic_temporal, ref_to_finished_title",low,missing page/word-count metadata,medium,some generic temporal calendar matching,low,False,False,False,False,,,,
finish_0190,Good Old Neon,2025-10-25,good old neon,1,False,,,Literature,David Foster Wallace,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0191,thoughts and adventures,2025-11-03,thoughts and adventures,1,False,,,Histories,Winston S. Churchill,1.25,75.0,1.25,0.0,0.0,,1,2025-11-01,2025-11-01,,,,,,,,False,,missing_pages_or_time,8584,78,141,12,247.0,Thoughts and Adventures,Notes from _Thoughts and Adventures_.docx,generic_temporal,low,missing page/word-count metadata,low,only generic temporal calendar matching; only one matched session,low,False,False,False,False,,,,
finish_0192,revolt in the desert,2025-11-09,revolt in the desert,1,False,,,Histories,T. E. Lawrence,10.416666666666666,625.0,10.416666666666666,0.0,0.0,,13,2025-11-06,2025-11-09,,,,,,,,False,,missing_pages_or_time,6817,2,112,2,388.0,Revolt in the Desert,Notes from _Revolt in the Desert_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0193,and call me conrad,2025-11-12,and call me conrad,1,False,,,fiction,Roger Zelazny,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0194,way station,2025-11-15,way station,1,False,,,fiction,Clifford D. Simak,3.0,180.0,3.0,0.0,0.0,,2,2025-11-14,2025-11-15,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0195,the power broker,2025-12-04,the power broker,1,False,,,"Business, management",Robert A. Caro,18.0,1080.0,2.25,15.75,0.875,,17,2025-06-05,2025-12-01,,,,,,,,False,,missing_pages_or_time,4297,76,68,8,1004.0,The power broker,Notes from _The power broker_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0196,Shape Up Stop Running in Circles and Ship Work that Matters,2025-12-05,Shape Up Stop Running in Circles and Ship Work that Matters,1,False,,,Computer Science,Ryan Singer,0.25,15.0,0.25,0.0,0.0,,1,2025-12-03,2025-12-03,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0197,to say nothing of the dog,2025-12-08,to say nothing of the dog,1,False,,,fiction,Connie Willis,6.333333333333334,380.00000000000006,6.333333333333334,0.0,0.0,,7,2025-12-06,2025-12-08,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0198,art and fear,2025-12-15,art and fear,1,False,,,General Reading,David Bayles and Ted Orland,0.5,30.0,0.5,0.0,0.0,,1,2025-12-11,2025-12-11,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0199,the world crisis,2025-12-27,the world crisis,1,False,,,Histories,Winston S. Churchill,11.0,660.0,7.5,3.5,0.3181818181818182,,14,2025-12-16,2025-12-26,,,,,,,,False,,missing_pages_or_time,1692,0,33,0,1049.0,The world crisis,Notes from _The world crisis_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0200,the world crisis volume 2,2026-01-03,the world crisis volume 2,1,False,,,Histories,Winston S. Churchill,16.291666666666664,977.4999999999999,14.041666666666664,2.25,0.1381074168797954,,17,2025-12-31,2026-01-05,,,,,,,,False,,missing_pages_or_time,7976,46,146,5,193.0,"The World Crisis, Vol. 2 (Winston Churchill's World Crisis Collection)","Notes from _The World Crisis, Vol. 2 (Winston Churchill_s World Crisis Collection)_.docx; Notes from _The World Crisis, Vol. 4 (Winston Churchill_s World Crisis Collection)_.docx",ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0201,the world crisis vol 3,2026-01-07,the world crisis vol 3,1,False,,,Histories,Winston S. Churchill,3.5,210.0,3.5,0.0,0.0,,3,2026-01-06,2026-01-07,,,,,,,,False,,missing_pages_or_time,7976,46,146,5,193.0,"The World Crisis, Vol. 2 (Winston Churchill's World Crisis Collection)","Notes from _The World Crisis, Vol. 2 (Winston Churchill_s World Crisis Collection)_.docx; Notes from _The World Crisis, Vol. 4 (Winston Churchill_s World Crisis Collection)_.docx",ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0202,the world crisis volume 4,2026-01-10,the world crisis volume 4,1,False,,,Histories,Winston S. Churchill,12.5,750.0,12.5,0.0,0.0,,9,2026-01-08,2026-01-10,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0203,the history of the English speaking peoples volume 4,2026-01-11,the history of the English speaking peoples volume 4,1,False,,,Histories,Winston S. Churchill,4.5,270.0,1.0,3.5,0.7777777777777778,,4,2025-11-14,2025-12-16,,,,,,,,False,,missing_pages_or_time,4348,12,87,2,432.0,A History of the English-Speaking Peoples Collection,Notes from _A History of the English-Speaking Peoples Collection_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0204,going postal,2026-01-13,going postal,1,False,,,fiction,Terry Pratchett,2.25,135.0,2.25,0.0,0.0,,1,2026-01-13,2026-01-13,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,medium,only one matched session,low,False,False,False,False,,,,
finish_0205,Now It Can Be Told,2026-01-18,now it can be told,1,False,,,"Business, management",Leslie Groves,5.5,330.0,0.25,5.25,0.9545454545454546,,6,2025-07-06,2026-01-16,,,,,,,,False,,missing_pages_or_time,16,0,1,0,23.0,Now It Can Be Told,Notes from _Now It Can Be Told_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0206,Churchill's wit the definitive collection,2026-01-19,Churchill's wit the definitive collection,1,False,,,General Reading,Richard M. Langworth,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0207,it's better to be feared,2026-01-24,it's better to be feared,1,False,,,General Reading,Seth Wickersham,11.0,660.0,11.0,0.0,0.0,,11,2026-01-19,2026-01-24,,,,,,,,False,,missing_pages_or_time,24434,738,423,48,532.0,It's Better to Be Feared,Notes from _It_s Better to Be Feared_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0208,the effective executive,2026-01-29,the effective executive,1,False,,,"Business, management",Peter F. Drucker,1.75,105.0,0.5,1.25,0.7142857142857143,,5,2025-01-22,2026-01-27,,,,,,,,False,,missing_pages_or_time,1457,0,29,0,25.0,The Effective Executive,Notes from _The Effective Executive_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0209,the best and brightest,2026-02-01,the best and brightest,1,False,,,Histories,David Halberstam,22.0,1320.0,22.0,0.0,0.0,,22,2026-01-22,2026-02-01,,,,,,,,False,,missing_pages_or_time,58409,904,876,68,1031.0,The Best and the Brightest (Modern Library),Notes from _The Best and the Brightest (Modern Library)_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0210,good omens,2026-02-07,good omens,1,False,,,fiction,Terry Pratchett and Neil Gaiman,3.5,210.0,3.5,0.0,0.0,,5,2021-09-21,2026-02-06,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0211,prime movers of globalization,2026-02-09,prime movers of globalization,1,False,,,"Business, management",Vaclav Smil,4.5,270.0,4.5,0.0,0.0,,9,2025-11-17,2026-01-19,,,,,,,,False,,missing_pages_or_time,7240,40,145,4,280.0,Prime Movers of Globalization,Notes from _Prime Movers of Globalization_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0212,shoe dog,2026-02-11,shoe dog,1,False,,,"Business, management",Phil Knight,5.75,345.0,5.75,0.0,0.0,,2,2026-02-10,2026-02-10,,,,,,,,False,,missing_pages_or_time,19891,866,325,62,365.0,Shoe Dog,Notes from _Shoe Dog_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0213,the billionaire and the mechanic,2026-02-13,the billionaire and the mechanic,1,False,,,General Reading,Julian Guthrie,8.5,510.0,8.5,0.0,0.0,,5,2024-08-14,2026-02-13,,,,,,,,False,,missing_pages_or_time,16057,828,274,54,443.0,The Billionaire and the Mechanic,Notes from _The Billionaire and the Mechanic_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0214,the parable of rust a novella,2026-02-19,the parable of rust a novella,1,False,,,fiction,Amos Williamson,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0215,memos from the chairman,2026-02-25,memos from the chairman,1,False,,,"Business, management",Alan C. Greenberg,0.75,45.0,0.75,0.0,0.0,,2,2026-02-23,2026-02-24,,,,,,,,False,,missing_pages_or_time,4766,100,79,2,100.0,Memos from the Chairman,Notes from _Memos from the Chairman_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0216,night watch,2026-03-05,night watch,1,False,,,fiction,Terry Pratchett,5.0,300.0,5.0,0.0,0.0,,5,2026-03-01,2026-03-04,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0217,[Hyperion 1] Dan Simmons - Hyperion-Saga 1_ Hyperion (1990) - libgen.li.pdf,2026-03-09,Hyperion,1,False,,,fiction,Dan Simmons,8.5,510.0,8.5,0.0,0.0,,9,2026-03-08,2026-03-09,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0218,fall of Hyperion,2026-03-11,fall of Hyperion,1,False,,,fiction,Dan Simmons,7.0,420.0,7.0,0.0,0.0,,4,2026-03-10,2026-03-11,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0219,thoughts and adventures,2026-03-26,thoughts and adventures,2,True,2025-11-03,143.0,Histories,Winston S. Churchill,,,,,,,0,,,,,,,,,,False,,missing_pages_or_time,8584,78,141,12,247.0,Thoughts and Adventures,Notes from _Thoughts and Adventures_.docx,,low,missing page/word-count metadata,low,no matched calendar reading time,low,False,False,False,False,,,,
finish_0220,my early life,2026-03-29,my early life,2,True,2025-10-14,166.0,Histories,Winston S. Churchill,4.5,270.0,4.5,0.0,0.0,,4,2026-03-19,2026-03-29,,,,,,,,False,,missing_pages_or_time,18816,308,336,32,362.0,My Early Life,Notes from _My Early Life_.docx; Notes from _Surprised by Joy_ The shape of my early life_(1).docx; Notes from _Surprised by Joy_ The shape of my early life_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0221,surely you're joking Feynman,2026-04-18,surely you’re joking Feynman,2,True,2023-02-28,1145.0,General Reading,Richard P. Feynman,4.5,270.0,0.5,4.0,0.8888888888888888,350.0,4,2026-01-18,2026-04-12,352.0,golden_master_multi_source.csv,275.0,96800.0,358.51851851851853,84000.0,12800.0,False,426.6666666666667,print_words_after_audiobook_assumption,0,0,0,0,,,,"generic_temporal, ref_to_finished_title",high,metadata page count present and no local contradiction found,medium,some generic temporal calendar matching,medium,False,False,True,False,96800.0,0.0,0.0,0.0
finish_0222,Churchill: Walking with Destiny,2026-04-23,Churchill walking with destiny,1,False,,,,Andrew Roberts,49.0,2940.0,49.0,0.0,0.0,,36,2026-03-20,2026-04-25,,,,,,,,False,,missing_pages_or_time,42827,1528,999,138,883.0,Churchill: Walking with Destiny,Notes from _Churchill_ Walking with Destiny_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0223,Churchill the power of words,2026-05-06,churchill the power of words,1,False,,,,,8.375,502.5,8.375,0.0,0.0,,8,2026-02-14,2026-03-17,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0224,the nvidia way,2026-05-12,the Nvidia way,1,False,,,,,2.0,120.0,0.0,2.0,1.0,,3,2026-05-05,2026-05-11,,,,,,,,False,,missing_pages_or_time,0,0,0,0,,,,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
finish_0225,managing the professional services firm,2026-05-14,managing the professional services firm,1,False,,,,David H. Maister,6.25,375.0,6.25,0.0,0.0,,12,2026-04-29,2026-05-13,,,,,,,,False,,missing_pages_or_time,11195,98,226,10,390.0,Managing the Professional Service Firm,Notes from _Managing the Professional Service Firm_.docx,ref_to_finished_title,low,missing page/word-count metadata,high,specific calendar matches and plausible speed,low,False,False,False,False,,,,
