finish_id,title,matched_finish_date,first_pass_calendar_minutes,first_pass_wall_clock_minutes,first_pass_overlap_policy_minutes,reading_calendar_minutes,reading_wall_clock_minutes,reading_overlap_policy_minutes,audiobook_calendar_minutes,audiobook_wall_clock_minutes,audiobook_overlap_policy_minutes,finished_calendar_minutes,finished_wall_clock_minutes,finished_overlap_policy_minutes,n_included_events,first_event,last_event,primary_first_pass_minutes,primary_minutes_rule,calendar_overlap_delta_minutes,overlap_policy_restored_minutes,read_instance,is_reread,previous_finish_date,days_since_previous_finish,chosen_word_count,word_count_source,word_count_confidence,local_file_path,local_file_match_score,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,metadata_page_count,metadata_word_estimate,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local,category,highlighted_words,highlight_count,my_note_words,wpm_first_pass_primary,wpm_first_pass_wall_clock,wpm_first_pass_full_wall_clock,audiobook_primary_minutes,non_audio_primary_minutes,audiobook_share_of_primary_minutes,estimated_audio_words_at_350wpm,estimated_visual_words_after_audio_350wpm,wpm_visual_after_audio_350wpm,audio_dominant,wpm_reading_only_calendar,highlight_words_per_10k_words,finish_year,uses_local_file_word_count,usable_for_speed,usable_for_confident_speed,usable_for_duration_screened_speed,usable_for_visual_reading_speed,duration_screen_exclusion_reason,estimated_pages_for_density,highlight_count_per_page,my_note_words_per_page
finish_0161,high intensity training the mike mentzer way,2025-09-22,90.0,90.0,90.0,75.0,75.0,75.0,0.0,0.0,0.0,15.0,15.0,15.0,2,2025-09-22,2025-09-22,90.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,71026.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/HIGH-INTENSITY TRAINING the Mike Mentzer Way by Mike Mentzer with John Little.pdf,90.0,71026.0,71484.0,458.0,pdf_repeated_header_footer_body_pages,,,,,,,,,General Reading,0.0,0.0,0.0,789.1777777777778,789.1777777777778,789.1777777777778,0.0,90.0,0.0,0.0,71026.0,789.1777777777778,False,947.0133333333333,0.0,2025,True,True,True,False,False,calendar_time_lte_90_minutes,258.2763636363636,0.0,0.0
finish_0166,my early life,2025-10-14,390.0,405.0,390.0,307.5,315.0,307.5,0.0,0.0,0.0,82.5,90.0,82.5,8,2025-10-12,2025-10-14,390.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,124256.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/My Early Life  1872 to 1904 - Churchill.epub,90.0,124256.0,124256.0,0.0,epub_spine_body_sections,,,,,,,,,Histories,18816.0,336.0,308.0,318.6051282051282,306.80493827160495,306.80493827160495,0.0,390.0,0.0,0.0,124256.0,318.6051282051282,False,404.08455284552844,1514.2930723667266,2025,True,True,True,True,True,,451.84,0.7436260623229463,0.681657223796034
finish_0167,the second world war,2025-10-21,1777.5,1815.0,1792.5,1575.0,1605.0,1590.0,0.0,0.0,0.0,202.5,210.0,202.5,18,2025-10-15,2025-10-21,1792.5,calendar_analysis_duration_with_gt15m_overlap_restored,37.5,15.0,1,False,,,420757.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Second World War_ Abridged Edition, With an Epilogue on the Years 1945 to 1957 - Churchill.epub",90.0,420757.0,462971.0,42214.0,epub_spine_body_sections,,,,,,,,,Histories,29991.0,598.0,1434.0,234.73193863319386,231.8220385674931,231.8220385674931,0.0,1792.5,0.0,0.0,420757.0,234.73193863319386,False,267.14730158730157,712.7867153725309,2025,True,True,True,True,True,,1530.0254545454545,0.3908431707612708,0.9372393091499369
finish_0168,six crises,2025-10-25,450.0,450.0,450.0,390.0,390.0,390.0,0.0,0.0,0.0,60.0,60.0,60.0,10,2025-10-09,2025-10-25,450.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,200836.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Six Crises -  Nixon, Richard - (Simon & Schuster).epub",90.0,200836.0,207429.0,6593.0,epub_spine_body_sections,,,,,,,,,Histories,11087.0,199.0,744.0,446.3022222222222,446.3022222222222,446.3022222222222,0.0,450.0,0.0,0.0,200836.0,446.3022222222222,False,514.9641025641025,552.0424625067219,2025,True,True,True,True,True,,730.3127272727273,0.27248600848453464,1.0187416598617778
finish_0170,thoughts and adventures,2025-11-03,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,1,2025-11-03,2025-11-03,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,86188.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Thoughts and Adventures by Winston Churchill.epub,90.0,86188.0,86189.0,1.0,epub_spine_body_sections,,,,,,,,,Histories,8584.0,141.0,78.0,337.9921568627451,337.9921568627451,337.9921568627451,0.0,255.0,0.0,0.0,86188.0,337.9921568627451,False,inf,995.9623149394348,2025,True,True,True,True,True,,313.4109090909091,0.4498886155845361,0.2488745533020838
finish_0171,revolt in the desert,2025-11-10,700.0,715.0,700.0,610.0,625.0,610.0,0.0,0.0,0.0,90.0,90.0,90.0,14,2025-11-07,2025-11-10,700.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,130871.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/ Revolt in the Desert by T E Lawrence.epub,90.0,130871.0,134335.0,3464.0,epub_spine_body_sections,,,,,,,,,Histories,6817.0,112.0,2.0,186.95857142857142,183.03636363636363,183.03636363636363,0.0,700.0,0.0,0.0,130871.0,186.95857142857142,False,214.54262295081966,520.894621421094,2025,True,True,True,True,True,,475.89454545454544,0.2353462570011691,0.0042026117321637335
finish_0174,the power broker,2025-12-04,682.5,1170.0,1162.5,127.5,135.0,127.5,555.0,1035.0,1035.0,45.0,90.0,90.0,18,2025-06-05,2025-12-04,1162.5,calendar_analysis_duration_with_gt15m_overlap_restored,487.5,480.0,1,False,,,617985.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Power Broker_ Robert Moses and the Fall of New York  -Robert A. Caro -1975.epub,90.0,617985.0,697127.0,79142.0,epub_spine_body_sections,,311500.0,https://www.readinglength.com/book/BBZvmjw,,,-306485.0,-0.4959424581502787,0.4959424581502787,"Business, management",4297.0,68.0,76.0,531.6,528.1923076923077,528.1923076923077,1035.0,127.5,0.8903225806451613,362250.0,255735.0,2005.764705882353,True,4846.941176470588,69.53243201695834,2025,True,True,True,True,False,,2247.2181818181816,0.03025963413351457,0.033819591090398636
finish_0175,Shape Up Stop Running in Circles and Ship Work that Matters,2025-12-05,82.5,105.0,97.5,67.5,75.0,67.5,0.0,0.0,0.0,15.0,30.0,30.0,4,2025-12-04,2025-12-05,97.5,calendar_analysis_duration_with_gt15m_overlap_restored,22.5,15.0,1,False,,,32193.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Shape Up_ Stop Running in Circles and Ship Work that Matters -  Ryan Singer - (2019).pdf,90.0,32193.0,32409.0,216.0,pdf_repeated_header_footer_body_pages,,,,,,,,,Computer Science,0.0,0.0,0.0,330.18461538461537,306.6,306.6,0.0,97.5,0.0,0.0,32193.0,330.18461538461537,False,476.93333333333334,0.0,2025,True,True,True,True,True,,117.06545454545454,0.0,0.0
finish_0176,to say nothing of the dog,2025-12-08,447.5,499.99999999999994,492.49999999999994,327.50000000000006,380.00000000000006,372.50000000000006,0.0,0.0,0.0,120.0,120.0,120.0,8,2025-12-07,2025-12-08,492.49999999999994,calendar_analysis_duration_with_gt15m_overlap_restored,52.49999999999994,44.99999999999994,1,False,,,186726.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/To say nothing of the dog, or, How we found the bishop's -- Oxford Time Travel  02 -- Connie Willis 1998 -- Bantam Books .epub",90.0,186726.0,186904.0,178.0,epub_spine_body_sections,,,,,,,,,fiction,0.0,0.0,0.0,379.1390862944163,373.45200000000006,373.45200000000006,0.0,492.49999999999994,0.0,0.0,186726.0,379.1390862944163,False,570.1557251908396,0.0,2025,True,True,True,True,True,,679.0036363636364,0.0,0.0
finish_0177,art and fear,2025-12-15,60.0,60.0,60.0,30.0,30.0,30.0,0.0,0.0,0.0,30.0,30.0,30.0,2,2025-12-12,2025-12-15,60.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,27611.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Art & fear _ observations on the perils (and rewards) of artmaking - Orland, Ted_ Bayles, David - (1993, Turtleback Books_Distributed by Consortium Book Sales & Distribution, Image Continuum Press).pdf",85.0,27611.0,27948.0,337.0,pdf_repeated_header_footer_body_pages,,,,,,,,,General Reading,0.0,0.0,0.0,460.18333333333334,460.18333333333334,460.18333333333334,0.0,60.0,0.0,0.0,27611.0,460.18333333333334,False,920.3666666666667,0.0,2025,True,True,True,False,False,calendar_time_lte_90_minutes,100.40363636363637,0.0,0.0
finish_0178,the world crisis,2025-12-27,622.5,675.0,652.5,442.5,450.0,442.5,165.0,210.0,195.0,15.0,15.0,15.0,15,2025-12-16,2025-12-27,652.5,calendar_analysis_duration_with_gt15m_overlap_restored,52.5,30.0,1,False,,,204557.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/the world crisis abriged - Winston Churchill.epub,90.0,204557.0,210816.0,6259.0,epub_spine_body_sections,,,,,,,,,Histories,1692.0,33.0,0.0,313.49731800766284,303.04740740740743,303.04740740740743,195.0,457.5,0.2988505747126437,68250.0,136307.0,297.93879781420765,False,462.27570621468925,82.71533117908457,2025,True,True,True,True,True,,743.8436363636364,0.04436416255615794,0.0
finish_0180,the world crisis vol 3,2026-01-07,427.5,480.0,480.0,390.0,420.0,420.0,0.0,0.0,0.0,37.5,60.0,60.0,6,2026-01-06,2026-01-08,480.0,calendar_analysis_duration_with_gt15m_overlap_restored,52.5,52.5,1,False,,,203721.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The World Crisis - Churchill Winston - Volume 3_ 1916-1918.mobi,85.0,203721.0,203721.0,0.0,mobi_raw_text,no_section_level_body_filter_available,,,,,,,,Histories,7976.0,146.0,46.0,424.41875,424.41875,424.41875,0.0,480.0,0.0,0.0,203721.0,424.41875,False,522.3615384615384,391.5158476543901,2026,True,True,True,True,True,,740.8036363636363,0.19708326583906421,0.062094727593129825
finish_0181,the world crisis volume 4,2026-01-10,712.5,720.0,712.5,682.5,690.0,682.5,0.0,0.0,0.0,30.0,30.0,30.0,9,2026-01-09,2026-01-10,712.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,164311.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The World Crisis. Volume 4_ The Aftermath - Churchill Winston.mobi,90.0,164311.0,164311.0,0.0,mobi_raw_text,no_section_level_body_filter_available,,,,,,,,Histories,0.0,0.0,0.0,230.6119298245614,228.2097222222222,228.2097222222222,0.0,712.5,0.0,0.0,164311.0,230.6119298245614,False,240.74871794871794,0.0,2026,True,True,True,True,True,,597.4945454545455,0.0,0.0
finish_0182,the history of the English speaking peoples volume 4,2026-01-11,905.0,1110.0,1095.0,720.0,735.0,720.0,184.99999999999997,375.0,375.0,30.0,60.0,60.0,18,2025-11-15,2026-01-11,1095.0,calendar_analysis_duration_with_gt15m_overlap_restored,205.0000000000001,190.0000000000001,1,False,,,124144.0,local_file_word_count,high,"data/Books/The Great Democracies_ A History of the English-Speaking Peoples, Volume IV - Churchill, Winston Spencer - (2005, Barnes & Noble).epub",100.0,124144.0,124300.0,156.0,epub_spine_body_sections,,,,,,,,,Histories,4348.0,87.0,12.0,113.37351598173515,111.84144144144145,111.84144144144145,375.0,720.0,0.3424657534246575,131250.0,0.0,0.0,True,172.42222222222222,350.2384327877304,2026,True,True,True,True,False,,451.4327272727273,0.19271974481247583,0.026582033767238045
finish_0183,going postal,2026-01-14,285.0,285.0,285.0,135.0,135.0,135.0,0.0,0.0,0.0,150.0,150.0,150.0,2,2026-01-13,2026-01-14,285.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,121164.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Going Postal [Discworld 33] - Terry Pratchett - (2009, HarperCollins).epub",90.0,121164.0,121922.0,758.0,epub_spine_body_sections,,105865.0,https://www.readinglength.com/book/BOzBV4L,,,-15299.0,-0.1262668779505463,0.1262668779505463,fiction,0.0,0.0,0.0,425.13684210526316,425.13684210526316,425.13684210526316,0.0,285.0,0.0,0.0,121164.0,425.13684210526316,False,897.5111111111111,0.0,2026,True,True,True,True,True,,440.59636363636366,0.0,0.0
finish_0184,Now It Can Be Told,2026-01-19,217.5,360.0,360.0,15.0,15.0,15.0,202.5,345.0,345.0,30.0,30.0,30.0,7,2025-07-06,2026-01-19,360.0,calendar_analysis_duration_with_gt15m_overlap_restored,142.5,142.5,1,False,,,163006.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Now it can be told _ the story of the Manhattan Project - Groves , Leslie R - (1983, Da Capo Press).epub",90.0,163006.0,168544.0,5538.0,epub_spine_body_sections,,,,,,,,,"Business, management",16.0,1.0,0.0,452.7944444444444,452.7944444444444,452.7944444444444,345.0,15.0,0.9583333333333334,120750.0,42256.0,2817.0666666666666,True,10867.066666666668,0.9815589610198399,2026,True,True,True,True,False,,592.7490909090909,0.0016870544642528496,0.0
finish_0186,it's better to be feared,2026-01-24,743.9416666666667,765.0,743.9416666666667,638.9416666666667,660.0,638.9416666666667,0.0,0.0,0.0,105.0,105.0,105.0,12,2026-01-20,2026-01-24,743.9416666666667,calendar_analysis_duration_with_gt15m_overlap_restored,21.05833333333328,0.0,1,False,,,177956.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/It's Better to Be Feared_ The New England Patriots Dynasty and the Pursuit of Greatness - Seth Wickersham - (2021, Liveright).epub",90.0,177956.0,193013.0,15057.0,epub_spine_body_sections,,,,,,,,,General Reading,24434.0,423.0,738.0,239.20692706641424,232.62222222222223,232.62222222222223,0.0,743.9416666666667,0.0,0.0,177956.0,239.20692706641424,False,278.5168181758898,1373.0360313785432,2026,True,True,True,True,True,,647.1127272727273,0.653672817999955,1.1404504484254534
finish_0187,the effective executive,2026-01-29,97.5,150.0,127.5,22.5,30.0,22.5,75.0,120.0,105.0,15.0,30.0,30.0,7,2025-01-22,2026-01-30,127.5,calendar_analysis_duration_with_gt15m_overlap_restored,52.5,30.0,1,False,,,64081.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Effective Executive_ The Definitive Guide to Getting the Right Things Done - Peter F. Drucker, Jim Collins - (2017, HarperBusiness).epub",90.0,64081.0,66884.0,2803.0,epub_spine_body_sections,,52000.0,https://www.readinglength.com/book/B27p7xT,,,-12081.0,-0.1885270204896927,0.1885270204896927,"Business, management",1457.0,29.0,0.0,502.5960784313726,427.20666666666665,427.20666666666665,105.0,22.5,0.8235294117647058,36750.0,27331.0,1214.7111111111112,True,2848.0444444444443,227.3684867589457,2026,True,True,True,True,False,,233.0218181818182,0.12445186560759039,0.0
finish_0188,the best and brightest,2026-02-02,1314.9999999999998,1350.0,1335.0,1284.9999999999998,1320.0,1305.0,0.0,0.0,0.0,30.0,30.0,30.0,23,2026-01-22,2026-02-02,1335.0,calendar_analysis_duration_with_gt15m_overlap_restored,35.00000000000023,20.000000000000227,1,False,,,352432.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Best and the Brightest - David Halberstam - (2001, Modern Library).epub",85.0,352432.0,352433.0,1.0,epub_spine_body_sections,,,,,,,,,Histories,58409.0,876.0,904.0,263.9940074906367,261.06074074074075,261.06074074074075,0.0,1335.0,0.0,0.0,352432.0,263.9940074906367,False,274.2661478599222,1657.3126163344987,2026,True,True,True,True,True,,1281.570909090909,0.6835361147682391,0.705384301085032
finish_0189,good omens,2026-02-08,405.0,405.0,405.0,210.0,210.0,210.0,0.0,0.0,0.0,195.0,195.0,195.0,6,2021-09-22,2026-02-08,405.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,108281.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Good Omens - Pratchett, Terry _ Gaiman, Neil.pdf",90.0,108281.0,108281.0,0.0,pdf_repeated_header_footer_body_pages,,108000.0,https://www.readinglength.com/book/BaDpWtV,,,-281.0,-0.0025950997866661,0.0025950997866661,fiction,0.0,0.0,0.0,267.3604938271605,267.3604938271605,267.3604938271605,0.0,405.0,0.0,0.0,108281.0,267.3604938271605,False,515.6238095238095,0.0,2026,True,True,True,True,True,,393.7490909090909,0.0,0.0
finish_0190,prime movers of globalization,2026-02-09,307.5,315.0,307.5,262.5,270.0,262.5,0.0,0.0,0.0,45.0,45.0,45.0,10,2025-11-17,2026-02-09,307.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,80432.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/eleven_upload/Business, management/Prime Movers of Globalization.epub",100.0,80432.0,89140.0,8708.0,epub_spine_body_sections,,,,,,,,,"Business, management",7240.0,145.0,40.0,261.56747967479674,255.33968253968254,255.33968253968254,0.0,307.5,0.0,0.0,80432.0,261.56747967479674,False,306.40761904761905,900.1392480604735,2026,True,True,True,True,True,,292.48,0.4957603938730853,0.13676148796498905
finish_0191,shoe dog,2026-02-11,352.5,360.0,352.5,345.0,345.0,345.0,0.0,0.0,0.0,7.5,15.0,7.5,3,2026-02-10,2026-02-11,352.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,125957.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Shoe Dog_ A Memoir by the Creator of Nike - Nike (Firm)_Knight, Philip H - (2018_2016, Scribner).epub",90.0,125957.0,126153.0,196.0,epub_spine_body_sections,,96500.0,https://www.readinglength.com/book/Bvk4DQT,,,-29457.0,-0.2338655255364926,0.2338655255364926,"Business, management",19891.0,325.0,866.0,357.32482269503544,349.88055555555553,349.88055555555553,0.0,352.5,0.0,0.0,125957.0,357.32482269503544,False,365.0927536231884,1579.1897234770597,2026,True,True,True,True,True,,458.0254545454545,0.7095675508308391,1.8907246123677128
finish_0192,the billionaire and the mechanic,2026-02-14,465.0,480.0,465.0,360.0,375.0,360.0,0.0,0.0,0.0,105.0,105.0,105.0,4,2026-02-13,2026-02-14,465.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,142997.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The billionaire and the mechanic_ how Larry Ellison and a car mechanic teamed up to win sailing's greatest race, the America's -  Bajurin, Norbert_Ellison, Larry_Guthrie, Julian - (2014, Grove Atlantic_Grove Press).epub",90.0,142997.0,142997.0,0.0,epub_spine_body_sections,,,,,,,,,General Reading,16057.0,274.0,828.0,307.52043010752686,297.91041666666666,297.91041666666666,0.0,465.0,0.0,0.0,142997.0,307.52043010752686,False,397.2138888888889,1122.890690014476,2026,True,True,True,True,True,,519.9890909090909,0.5269341314852759,1.5923410980649944
finish_0194,memos from the chairman,2026-02-25,90.0,90.0,90.0,45.0,45.0,45.0,0.0,0.0,0.0,45.0,45.0,45.0,3,2026-02-24,2026-02-25,90.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,32426.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Memos from the Chairman - Alan C. Greenberg - (2016, Workman Publishing).epub",90.0,32426.0,32590.0,164.0,epub_spine_body_sections,,,,,,,,,"Business, management",4766.0,79.0,100.0,360.2888888888889,360.2888888888889,360.2888888888889,0.0,90.0,0.0,0.0,32426.0,360.2888888888889,False,720.5777777777778,1469.8081786220935,2026,True,True,True,False,False,calendar_time_lte_90_minutes,117.91272727272727,0.6699870474310738,0.8480848701659163
finish_0195,night watch,2026-03-05,322.5,322.5,322.5,300.0,300.0,300.0,0.0,0.0,0.0,22.5,22.5,22.5,6,2026-03-01,2026-03-05,322.5,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,114185.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Night Watch [Discworld 29 ] - Terry, Pratchett (2010).epub",90.0,114185.0,114186.0,1.0,epub_spine_body_sections,,84500.0,https://www.readinglength.com/book/Bh4LNED,,,-29685.0,-0.2599728510750098,0.2599728510750098,fiction,0.0,0.0,0.0,354.06201550387595,354.06201550387595,354.06201550387595,0.0,322.5,0.0,0.0,114185.0,354.06201550387595,False,380.6166666666667,0.0,2026,True,True,True,True,True,,415.2181818181818,0.0,0.0
finish_0197,fall of Hyperion,2026-03-11,652.5,660.0,652.5,495.0,495.0,495.0,0.0,0.0,0.0,157.5,165.0,157.5,6,2026-03-10,2026-03-11,652.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,190613.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Hyperion Cantos [02] - The Fall of Hyperion - [Hyperion Cantos _2] Simmons, Dan - (1990, Spectra).epub",90.0,190613.0,190753.0,140.0,epub_spine_body_sections,,,,,,,,,fiction,0.0,0.0,0.0,292.1272030651341,288.80757575757576,288.80757575757576,0.0,652.5,0.0,0.0,190613.0,292.1272030651341,False,385.0767676767677,0.0,2026,True,True,True,True,True,,693.1381818181818,0.0,0.0
finish_0198,thoughts and adventures,2026-03-27,130.00000000000003,130.00000000000003,130.00000000000003,30.0,30.0,30.0,0.0,0.0,0.0,100.0,100.0,100.0,2,2026-03-18,2026-03-27,130.00000000000003,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,2,True,2025-11-03,144.0,86188.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Thoughts and Adventures by Winston Churchill.epub,90.0,86188.0,86189.0,1.0,epub_spine_body_sections,,,,,,,,,Histories,8584.0,141.0,78.0,662.9846153846153,662.9846153846153,662.9846153846153,0.0,130.00000000000003,0.0,0.0,86188.0,662.9846153846153,False,2872.9333333333334,995.9623149394348,2026,True,False,False,False,False,,313.4109090909091,0.4498886155845361,0.2488745533020838
finish_0199,my early life,2026-03-29,330.0,345.0,345.0,255.0,270.0,270.0,0.0,0.0,0.0,75.0,75.0,75.0,5,2026-03-20,2026-03-29,345.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,15.0,2,True,2025-10-14,166.0,124256.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/My Early Life  1872 to 1904 - Churchill.epub,90.0,124256.0,124256.0,0.0,epub_spine_body_sections,,,,,,,,,Histories,18816.0,336.0,308.0,360.1623188405797,360.1623188405797,360.1623188405797,0.0,345.0,0.0,0.0,124256.0,360.1623188405797,False,487.278431372549,1514.2930723667266,2026,True,False,False,False,False,,451.84,0.7436260623229463,0.681657223796034
finish_0201,Churchill: Walking with Destiny,2026-04-24,2630.0,2985.0,2947.5,2585.0,2940.0,2902.5,0.0,0.0,0.0,45.0,45.0,45.0,37,2026-03-20,2026-04-26,2947.5,calendar_analysis_duration_with_gt15m_overlap_restored,355.0,317.5,1,False,,,458440.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Churchill_ Walking with Destiny - Andrew Roberts - (2018, Allen Lane).epub",90.0,458440.0,513344.0,54904.0,epub_spine_body_sections,,,,,,,,,,42827.0,999.0,1528.0,155.53519932145886,153.58123953098828,153.58123953098828,0.0,2947.5,0.0,0.0,458440.0,155.53519932145886,False,177.34622823984526,934.1898612686501,2026,True,True,True,True,True,,1667.0545454545454,0.5992605357298665,0.9165866852805166
finish_0202,churchill the power of words,2026-05-07,517.5,532.5,517.5,487.5,502.5,487.5,0.0,0.0,0.0,30.0,30.0,30.0,9,2026-02-15,2026-05-07,517.5,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,173941.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Churchill _ the power of words _ his remarkable life recounted through his writings and speeches _ 200 readings - Churchill, Winston S_ Gilbert, Martin (Editor) - (2014, Da Capo Press_Bantam Press).epub",90.0,173941.0,175294.0,1353.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,336.1178743961353,326.64976525821595,326.64976525821595,0.0,517.5,0.0,0.0,173941.0,336.1178743961353,False,356.8020512820513,0.0,2026,True,True,True,True,True,,632.5127272727273,0.0,0.0
finish_0203,the nvidia way,2026-05-13,112.5,210.0,210.0,0.0,0.0,0.0,112.5,210.0,210.0,15.0,30.0,30.0,5,2026-04-26,2026-05-13,210.0,calendar_analysis_duration_with_gt15m_overlap_restored,97.5,97.5,1,False,,,82792.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/The Nvidia Way_ Jensen Huang and the Making of a Tech Giant - Tae Kim - (2024, W. W. Norton & Company).epub",90.0,82792.0,85997.0,3205.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,394.247619047619,394.247619047619,394.247619047619,210.0,0.0,1.0,73500.0,9292.0,,True,inf,0.0,2026,True,True,True,True,False,,301.0618181818182,0.0,0.0
finish_0204,managing the professional services firm,2026-05-14,397.5,420.0,397.5,382.5,405.0,382.5,0.0,0.0,0.0,15.0,15.0,15.0,14,2026-04-28,2026-05-14,397.5,calendar_analysis_duration_with_gt15m_overlap_restored,22.5,0.0,1,False,,,114224.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Managing the professional service firm - Maister, David H. - (2014, Free Press).epub",80.0,114224.0,118020.0,3796.0,epub_spine_body_sections,,,,,,,,,,11195.0,226.0,98.0,287.3559748427673,271.96190476190475,271.96190476190475,0.0,397.5,0.0,0.0,114224.0,287.3559748427673,False,298.6248366013072,980.0917495447542,2026,True,True,True,True,True,,415.36,0.5441063174114021,0.23593990755007704
