finish_id,title,matched_finish_date,first_pass_calendar_minutes,first_pass_wall_clock_minutes,first_pass_overlap_policy_minutes,reading_calendar_minutes,reading_wall_clock_minutes,reading_overlap_policy_minutes,audiobook_calendar_minutes,audiobook_wall_clock_minutes,audiobook_overlap_policy_minutes,finished_calendar_minutes,finished_wall_clock_minutes,finished_overlap_policy_minutes,n_included_events,first_event,last_event,primary_first_pass_minutes,primary_minutes_rule,calendar_overlap_delta_minutes,overlap_policy_restored_minutes,read_instance,is_reread,previous_finish_date,days_since_previous_finish,chosen_word_count,word_count_source,word_count_confidence,local_file_path,local_file_match_score,local_file_match_hint,local_file_word_count,local_raw_word_count,local_excluded_word_count,local_word_count_method,local_file_error,external_word_count,external_word_count_source,metadata_page_count,metadata_word_estimate,online_minus_local_words,online_error_rate_vs_local,online_abs_error_rate_vs_local,category,highlighted_words,highlight_count,my_note_words,wpm_first_pass_primary,wpm_first_pass_wall_clock,wpm_first_pass_full_wall_clock,audiobook_primary_minutes,non_audio_primary_minutes,audiobook_share_of_primary_minutes,estimated_audio_words_at_350wpm,estimated_visual_words_after_audio_350wpm,wpm_visual_after_audio_350wpm,audio_dominant,wpm_reading_only_calendar,highlight_words_per_10k_words,finish_year,uses_local_file_word_count,usable_for_speed,usable_for_confident_speed,usable_for_duration_screened_speed,usable_for_visual_reading_speed,duration_screen_exclusion_reason
finish_0074,A Connecticut Yankee in King Arthur’s Court,2024-03-12,345.0,345.0,345.0,285.0,285.0,285.0,0.0,0.0,0.0,60.0,60.0,60.0,6,2022-10-27,2024-03-12,345.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,109175.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,397.0,109175.0,,,,Literature,3665.0,63.0,102.0,316.4492753623188,316.4492753623188,316.4492753623188,0.0,345.0,0.0,0.0,109175.0,316.4492753623188,False,383.0701754385965,335.69956491870846,2024,False,False,False,False,False,
finish_0075,The Checklist Manifesto,2024-03-19,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,1,2024-03-19,2024-03-19,105.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,56909.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Checklist Manifesto/The Checklist Manifesto.epub,100.0,The Checklist Manifesto,56909.0,58116.0,1207.0,epub_spine_body_sections,,60000.0,https://www.readinglength.com/work/WmSu2Qp,209.0,57475.0,3091.0,0.0543147832504524,0.0543147832504524,"Business, management",6154.0,104.0,4.0,541.9904761904762,541.9904761904762,541.9904761904762,0.0,105.0,0.0,0.0,56909.0,541.9904761904762,False,inf,1081.3755293538807,2024,True,True,True,True,True,
finish_0076,the persuit of the well beloved,2024-03-27,240.0,240.0,240.0,90.0,90.0,90.0,0.0,0.0,0.0,150.0,150.0,150.0,2,2024-03-26,2024-03-27,240.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,63910.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/The Pursuit of the Well-Beloved by Thomas Hardy.pdf,100.0,The Pursuit of the Well-Beloved by Thomas Hardy.pdf,63910.0,64894.0,984.0,pdf_repeated_header_footer_body_pages,,,,,,,,,,0.0,0.0,0.0,266.2916666666667,266.2916666666667,266.2916666666667,0.0,240.0,0.0,0.0,63910.0,266.2916666666667,False,710.1111111111111,0.0,2024,True,True,True,True,True,
finish_0077,knudson,2024-04-10,195.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,1,2024-04-10,2024-04-10,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,195.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0078,Marooned in Real Time,2024-05-03,270.0,270.0,270.0,210.0,210.0,210.0,0.0,0.0,0.0,60.0,60.0,60.0,2,2024-05-02,2024-05-03,270.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,270.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0079,the world of null a,2024-05-05,195.0,195.0,195.0,120.0,120.0,120.0,0.0,0.0,0.0,75.0,75.0,75.0,4,2024-05-04,2024-05-05,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,67619.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/the world of null a by a-e-van vogt/the world of null a by a-e-van vogt.pdf,100.0,the world of null a by a-e-van vogt.pdf,67619.0,67619.0,0.0,pdf_repeated_header_footer_body_pages,,,,221.0,60775.0,,,,fiction,0.0,0.0,0.0,346.7641025641026,346.7641025641026,346.7641025641026,0.0,195.0,0.0,0.0,67619.0,346.7641025641026,False,563.4916666666667,0.0,2024,True,True,True,True,True,
finish_0080,16 ways to defend a walled city,2024-05-12,285.0,285.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,285.0,285.0,1,2024-05-12,2024-05-12,285.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,111240.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Sixteen Ways to Defend a Walled City/Sixteen Ways to Defend a Walled City.epub,100.0,Sixteen Ways to Defend a Walled City.html,111240.0,111680.0,440.0,epub_spine_body_sections,,,,384.0,105600.0,,,,fiction,1144.0,27.0,12.0,390.3157894736842,390.3157894736842,390.3157894736842,0.0,285.0,0.0,0.0,111240.0,390.3157894736842,False,inf,102.84070478245236,2024,True,True,True,True,True,
finish_0081,Methuselah's Children,2024-05-15,165.0,165.0,165.0,120.0,120.0,120.0,0.0,0.0,0.0,45.0,45.0,45.0,2,2024-05-15,2024-05-15,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,67250.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Methuselah's Children - Heinlein, Robert Anson.epub",90.0,Methuselah's Children,67250.0,67250.0,0.0,epub_spine_body_sections,,,,,,,,,,0.0,0.0,0.0,407.57575757575756,407.57575757575756,407.57575757575756,0.0,165.0,0.0,0.0,67250.0,407.57575757575756,False,560.4166666666666,0.0,2024,True,True,True,True,True,
finish_0082,move: the dark knight,2024-05-17,67.5,75.0,67.5,15.0,15.0,15.0,0.0,0.0,0.0,52.5,60.0,52.5,2,2023-01-06,2024-05-17,67.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,67.5,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0083,consider phlebas,2024-06-04,529.9999999999999,555.0,544.9999999999999,484.99999999999994,510.0,499.99999999999994,0.0,0.0,0.0,45.0,45.0,45.0,12,2024-05-17,2024-06-04,544.9999999999999,calendar_analysis_duration_with_gt15m_overlap_restored,25.000000000000114,15.0,1,False,,,172882.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Consider Phlebas- Iain M. Banks -(Culture 1, 2008)/Consider Phlebas- Iain M. Banks -(Culture 1, 20.pdf",90.0,consider phlebas,172882.0,172982.0,100.0,pdf_repeated_header_footer_body_pages,,,,471.0,129525.0,,,,fiction,0.0,0.0,0.0,317.2146788990826,311.4990990990991,311.4990990990991,0.0,544.9999999999999,0.0,0.0,172882.0,317.2146788990826,False,356.4577319587629,0.0,2024,True,True,True,True,True,
finish_0084,50 essays by george orwell,2024-06-19,907.5,975.0,967.5,802.5,870.0,862.5,0.0,0.0,0.0,105.0,105.0,105.0,20,2024-06-09,2024-06-19,967.5,calendar_analysis_duration_with_gt15m_overlap_restored,67.5,60.0,1,False,,,232021.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/ 50 Essays by George Orwell.lit,100.0,50 essays by george orwell,232021.0,232021.0,0.0,lit_raw_text,no_section_level_body_filter_available,,,346.0,95150.0,,,,Literature,20023.0,298.0,86.0,239.81498708010335,237.9702564102564,237.9702564102564,0.0,967.5,0.0,0.0,232021.0,239.81498708010335,False,289.1227414330218,862.9822300567622,2024,True,True,True,True,True,
finish_0085,Jeeves Stories,2024-06-30,517.5,532.5,517.5,457.5,472.5,457.5,0.0,0.0,0.0,60.0,60.0,60.0,15,2024-03-30,2024-06-30,517.5,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,72325.0,metadata_pages_x_words_per_page,medium,,0.0,,,,,,,,,263.0,72325.0,,,,Literature,2823.0,64.0,0.0,139.7584541062802,135.82159624413146,135.82159624413146,0.0,517.5,0.0,0.0,72325.0,139.7584541062802,False,158.08743169398906,390.3214656066367,2024,False,False,False,False,False,
finish_0086,Just for Fun : The Story of an Accidental Revolutionary,2024-07-14,180.0,195.0,180.0,157.5,165.0,157.5,0.0,0.0,0.0,22.5,30.0,22.5,4,2024-07-01,2024-07-14,180.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,81107.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Just for Fun _ The Story of an Accidental Revoluti/Just for Fun _ The Story of an Accidental Revoluti.epub,100.0,Just for Fun _ The Story of an Accidental Revoluti.html,81107.0,81355.0,248.0,epub_spine_body_sections,,,,275.0,75625.0,,,,"Business, management",7951.0,111.0,102.0,450.59444444444443,415.93333333333334,415.93333333333334,0.0,180.0,0.0,0.0,81107.0,450.59444444444443,False,514.9650793650794,980.3099609158272,2024,True,True,True,True,True,
finish_0087,Stalky & Co,2024-07-30,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,1,2024-07-30,2024-07-30,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,255.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0088,what is man and other essays,2024-08-07,75.0,75.0,75.0,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0,2,2024-08-07,2024-08-07,75.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,101021.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/What is Man_ and Other Essays, by Mark Twain.pdf",100.0,"What is Man_ and Other Essays, by Mark Twain.pdf",101021.0,107422.0,6401.0,pdf_repeated_header_footer_body_pages,,,,375.0,103125.0,,,,Literature,0.0,0.0,0.0,1346.9466666666667,1346.9466666666667,1346.9466666666667,0.0,75.0,0.0,0.0,101021.0,1346.9466666666667,False,1683.6833333333334,0.0,2024,True,True,True,False,False,calendar_time_lte_90_minutes
finish_0089,essay: tausf,2024-08-18,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,1,2024-08-18,2024-08-18,45.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,45.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0090,there is no anti-memetic division,2024-08-24,180.0,180.0,180.0,120.0,120.0,120.0,0.0,0.0,0.0,60.0,60.0,60.0,2,2024-08-24,2024-08-24,180.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,59283.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/There Is No Antimemetics Division/There Is No Antimemetics Division.epub,100.0,There Is No Antimemetics Division.html,59283.0,59496.0,213.0,epub_spine_body_sections,,,,253.0,69575.0,,,,fiction,0.0,0.0,0.0,329.35,329.35,329.35,0.0,180.0,0.0,0.0,59283.0,329.35,False,494.025,0.0,2024,True,True,True,True,True,
finish_0091,consider the lobster,2024-08-27,427.5,435.0,427.5,322.5,330.0,322.5,0.0,0.0,0.0,105.0,105.0,105.0,5,2024-08-26,2024-08-27,427.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,142712.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/David Foster Wallace - Consider the Lobster and Ot/David Foster Wallace - Consider the Lobster and.pdf,90.0,consider the lobster,142712.0,145987.0,3275.0,pdf_repeated_header_footer_body_pages,,,,,,,,,,0.0,0.0,0.0,333.82923976608186,328.0735632183908,328.0735632183908,0.0,427.5,0.0,0.0,142712.0,333.82923976608186,False,442.5178294573643,0.0,2024,True,True,True,True,True,
finish_0092,the last interview,2024-08-28,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1,2024-08-28,2024-08-28,60.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,27863.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/David Foster Wallace/David Foster Wallace.epub,90.0,David Foster Wallace the last interview,27863.0,27966.0,103.0,epub_spine_body_sections,,,,,,,,,General Reading,0.0,0.0,0.0,464.3833333333333,464.3833333333333,464.3833333333333,0.0,60.0,0.0,0.0,27863.0,464.3833333333333,False,inf,0.0,2024,True,True,True,False,False,calendar_time_lte_90_minutes
finish_0093,A Supposedly Fun Thing I'll Never Do Again,2024-09-04,285.0,375.0,375.0,210.0,300.0,300.0,0.0,0.0,0.0,75.0,75.0,75.0,5,2024-09-03,2024-09-04,375.0,calendar_analysis_duration_with_gt15m_overlap_restored,90.0,90.0,1,False,,,151292.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/A Supposedly Fun Thing I_ll Never Do Again/A Supposedly Fun Thing I_ll Never Do Again.epub,100.0,A Supposedly Fun Thing I_ll Never Do Again.html,151292.0,151293.0,1.0,epub_spine_body_sections,,,,353.0,97075.0,,,,General Reading,9021.0,95.0,38.0,403.44533333333334,403.44533333333334,403.44533333333334,0.0,375.0,0.0,0.0,151292.0,403.44533333333334,False,720.4380952380952,596.2641778811834,2024,True,True,True,True,True,
finish_0094,The Oxford Book of Short Stories,2024-09-14,742.0916666666667,795.0,770.0,712.0916666666667,765.0,740.0,0.0,0.0,0.0,30.0,30.0,30.0,22,2024-08-08,2024-09-14,770.0,calendar_analysis_duration_with_gt15m_overlap_restored,52.9083333333333,27.908333333333303,1,False,,,231362.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Oxford Book of Short Stories/The Oxford Book of Short Stories.epub,100.0,The Oxford Book of Short Stories,231362.0,231363.0,1.0,epub_spine_body_sections,all_non_front_sections_reclassified_as_body,,,547.0,150425.0,,,,Literature,4537.0,67.0,0.0,300.4701298701299,291.02138364779876,291.02138364779876,0.0,770.0,0.0,0.0,231362.0,300.4701298701299,False,324.9047992416707,196.0996187792291,2024,True,True,True,True,True,
finish_0095,Red Plenty,2024-09-19,600.0,600.0,600.0,585.0,585.0,585.0,0.0,0.0,0.0,15.0,15.0,15.0,10,2024-09-17,2024-09-19,600.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,141066.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Red Plenty/Red Plenty.epub,100.0,Red Plenty,141066.0,172213.0,31147.0,epub_spine_body_sections,,,,434.0,119350.0,,,,General Reading,14255.0,172.0,52.0,235.11,235.11,235.11,0.0,600.0,0.0,0.0,141066.0,235.11,False,241.13846153846154,1010.5198984872329,2024,True,True,True,True,True,
finish_0096,The innocence of Father Brown,2024-09-25,255.0,255.0,255.0,240.0,240.0,240.0,0.0,0.0,0.0,15.0,15.0,15.0,9,2024-06-12,2024-09-25,255.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,83563.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The innocence of Father Brown/The innocence of Father Brown.epub,100.0,The innocence of Father Brown,83563.0,83772.0,209.0,epub_spine_body_sections,,,,208.0,57200.0,,,,General Reading,0.0,0.0,0.0,327.69803921568626,327.69803921568626,327.69803921568626,0.0,255.0,0.0,0.0,83563.0,327.69803921568626,False,348.1791666666667,0.0,2024,True,True,True,True,True,
finish_0097,hitlers uranium club,2024-10-02,382.5,390.0,382.5,367.5,375.0,367.5,0.0,0.0,0.0,15.0,15.0,15.0,8,2024-08-08,2024-10-02,382.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,207435.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Hitler’s Uranium Club_ The Secret Recordings at Farm Hall - Jeremy Bernstein.pdf,100.0,Hitler’s Uranium Club_ The Secret Recordings at Farm Hall - Jeremy Bernstein.pdf,207435.0,211108.0,3673.0,pdf_repeated_header_footer_body_pages,,,,,,,,,,0.0,0.0,0.0,542.3137254901961,531.8846153846154,531.8846153846154,0.0,382.5,0.0,0.0,207435.0,542.3137254901961,False,564.4489795918367,0.0,2024,True,True,True,True,True,
finish_0098,Brief Interviews with Hideous Men,2024-10-09,397.5,420.0,420.0,382.5,405.0,405.0,0.0,0.0,0.0,15.0,15.0,15.0,10,2024-09-14,2024-10-09,420.0,calendar_analysis_duration_with_gt15m_overlap_restored,22.5,22.5,1,False,,,109804.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Brief Interviews with Hideous Men/Brief Interviews with Hideous Men.epub,100.0,Brief Interviews with Hideous Men,109804.0,109940.0,136.0,epub_spine_body_sections,,,,281.0,77275.0,,,,Literature,3880.0,47.0,0.0,261.43809523809523,261.43809523809523,261.43809523809523,0.0,420.0,0.0,0.0,109804.0,261.43809523809523,False,287.0692810457516,353.35689045936397,2024,True,True,True,True,True,
finish_0099,the religion war,2024-10-09,150.0,150.0,150.0,105.0,105.0,105.0,0.0,0.0,0.0,45.0,45.0,45.0,2,2024-10-09,2024-10-09,150.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,150.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0100,self help is like a vaccine,2024-10-11,82.5,90.0,82.5,67.5,75.0,67.5,0.0,0.0,0.0,15.0,15.0,15.0,2,2024-10-10,2024-10-11,82.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,34342.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Self-Help Is Like a Vaccine_ Essays on Living Bett/Self-Help Is Like a Vaccine_ Essays on Living Bett.epub,100.0,Self-Help Is Like a Vaccine_ Essays on Living Bett.html,34342.0,34712.0,370.0,epub_spine_body_sections,,,,,,,,,General Reading,4173.0,43.0,392.0,416.26666666666665,381.5777777777778,381.5777777777778,0.0,82.5,0.0,0.0,34342.0,416.26666666666665,False,508.77037037037036,1215.1301613185021,2024,True,True,True,False,False,calendar_time_lte_90_minutes
finish_0101,the goal,2024-10-12,422.49999999999994,422.49999999999994,422.49999999999994,414.99999999999994,414.99999999999994,414.99999999999994,0.0,0.0,0.0,7.5,7.5,7.5,9,2024-09-21,2024-10-12,422.49999999999994,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,143587.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/The Goal_ A Process of Ongoing Improvement/The Goal_ A Process of Ongoing Improvement.epub,100.0,The Goal_ A Process of Ongoing Improvement.html,143587.0,143785.0,198.0,epub_spine_body_sections,,102000.0,https://www.readinglength.com/work/WbLKyCZ,,,-41587.0,-0.2896292839881048,0.2896292839881048,,0.0,0.0,0.0,339.85088757396454,339.85088757396454,339.85088757396454,0.0,422.49999999999994,0.0,0.0,143587.0,339.85088757396454,False,345.9927710843374,0.0,2024,True,True,True,True,True,
finish_0102,situational awareness,2024-10-17,165.0,165.0,165.0,60.0,60.0,60.0,0.0,0.0,0.0,105.0,105.0,105.0,2,2024-10-16,2024-10-17,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,165.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0103,The Doomsday Machine,2024-10-24,562.5,570.0,562.5,487.5,495.0,487.5,0.0,0.0,0.0,75.0,75.0,75.0,5,2024-10-23,2024-10-24,562.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,139990.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt1/Google Play Books/The Doomsday Machine/The Doomsday Machine.epub,100.0,The Doomsday Machine,139990.0,170223.0,30233.0,epub_spine_body_sections,,,,,,,,,"Business, management",22409.0,308.0,422.0,248.8711111111111,245.59649122807016,245.59649122807016,0.0,562.5,0.0,0.0,139990.0,248.8711111111111,False,287.1589743589744,1600.7571969426388,2024,True,True,True,True,True,
finish_0104,into the aquarium,2024-10-25,480.0,480.0,480.0,450.0,450.0,450.0,0.0,0.0,0.0,30.0,30.0,30.0,7,2024-10-25,2024-10-25,480.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,480.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0105,How to Fail at Almost Everything and Still Win Big,2024-10-31,180.0,210.0,195.0,90.0,105.0,90.0,0.0,0.0,0.0,90.0,105.0,105.0,4,2024-10-22,2024-10-31,195.0,calendar_analysis_duration_with_gt15m_overlap_restored,30.0,15.0,1,False,,,82597.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/How to Fail at Almost Everything and Still Win Big/How to Fail at Almost Everything and Still Win Big.epub,100.0,How to Fail at Almost Everything and Still Win Big,82597.0,88438.0,5841.0,epub_spine_body_sections,,,,248.0,68200.0,,,,"Business, management",6308.0,116.0,138.0,423.574358974359,393.31904761904764,393.31904761904764,0.0,195.0,0.0,0.0,82597.0,423.574358974359,False,917.7444444444444,763.7081249924331,2024,True,True,True,True,True,
finish_0106,metropolis man,2024-11-08,127.5,135.0,127.5,45.0,45.0,45.0,0.0,0.0,0.0,82.5,90.0,82.5,2,2024-11-08,2024-11-08,127.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,127.5,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0107,IMPRO Improvisation and the Theatre,2024-11-09,165.0,165.0,165.0,135.0,135.0,135.0,0.0,0.0,0.0,30.0,30.0,30.0,4,2024-11-02,2024-11-09,165.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,86008.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/IMPRO Improvisation and the Theatre/IMPRO Improvisation and the Theatre.epub,100.0,IMPRO Improvisation and the Theatre,86008.0,86272.0,264.0,epub_spine_body_sections,,,,208.0,57200.0,,,,General Reading,7383.0,138.0,102.0,521.260606060606,521.260606060606,521.260606060606,0.0,165.0,0.0,0.0,86008.0,521.260606060606,False,637.0962962962963,858.4085201376616,2024,True,True,True,True,True,
finish_0108,Downfall,2024-11-17,225.0,225.0,225.0,135.0,135.0,135.0,0.0,0.0,0.0,90.0,90.0,90.0,4,2024-11-15,2024-11-17,225.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,55612.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Downfall/Downfall.epub,100.0,Downfall,55612.0,66362.0,10750.0,epub_spine_body_sections,,,,,,,,,"Business, management",8168.0,168.0,122.0,247.16444444444446,247.16444444444446,247.16444444444446,0.0,225.0,0.0,0.0,55612.0,247.16444444444446,False,411.94074074074075,1468.7477522836798,2024,True,True,True,True,True,
finish_0109,Designing Machine Learning Systems,2024-11-21,225.0,225.0,225.0,90.0,90.0,90.0,0.0,0.0,0.0,135.0,135.0,135.0,2,2024-11-19,2024-11-21,225.0,calendar_analysis_duration_with_gt15m_overlap_restored,0.0,0.0,1,False,,,130648.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Takeout_Play_books_03_16_25_pt2/Google Play Books/Designing Machine Learning Systems/Designing Machine Learning Systems.epub,100.0,Designing Machine Learning Systems,130648.0,137549.0,6901.0,epub_spine_body_sections,,,,386.0,106150.0,,,,Machine Learning,7297.0,175.0,196.0,580.6577777777778,580.6577777777778,580.6577777777778,0.0,225.0,0.0,0.0,130648.0,580.6577777777778,False,1451.6444444444444,558.5236666462556,2024,True,True,True,True,True,
finish_0110,"Declare_ A novel - Powers, Tim.pdf",2024-11-28,532.5,540.0,532.5,262.5,270.0,262.5,0.0,0.0,0.0,270.0,270.0,270.0,5,2024-11-21,2024-11-28,532.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,212326.0,local_file_word_count,high,"/Users/clarkbenham/side_projects/data/Books/Declare_ A novel - Powers, Tim.pdf",100.0,"Declare_ A novel - Powers, Tim.pdf",212326.0,212506.0,180.0,pdf_repeated_header_footer_body_pages,,,,528.0,145200.0,,,,fiction,0.0,0.0,0.0,398.73427230046946,393.1962962962963,393.1962962962963,0.0,532.5,0.0,0.0,212326.0,398.73427230046946,False,808.8609523809524,0.0,2024,True,True,True,True,True,
finish_0111,htwww,2024-12-11,690.0,705.0,690.0,660.0,675.0,660.0,0.0,0.0,0.0,30.0,30.0,30.0,12,2024-12-03,2024-12-11,690.0,calendar_analysis_duration_with_gt15m_overlap_restored,15.0,0.0,1,False,,,,,low,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,690.0,0.0,0.0,,,False,,,2024,False,False,False,False,False,
finish_0112,machine learning engineering,2024-12-12,212.5,220.0,212.5,167.5,175.0,167.5,0.0,0.0,0.0,45.0,45.0,45.0,6,2024-12-02,2024-12-12,212.5,calendar_analysis_duration_with_gt15m_overlap_restored,7.5,0.0,1,False,,,106950.0,local_file_word_count,high,/Users/clarkbenham/side_projects/data/Books/Machine Learning Engineering - Andriy Burkov - (2020).pdf,100.0,Machine Learning Engineering - Andriy Burkov - (2020).pdf,106950.0,107355.0,405.0,pdf_repeated_header_footer_body_pages,,,,301.0,82775.0,,,,Machine Learning,0.0,0.0,0.0,503.29411764705884,486.1363636363636,486.1363636363636,0.0,212.5,0.0,0.0,106950.0,503.29411764705884,False,638.5074626865671,0.0,2024,True,True,True,True,True,
